OrganizationId;ReviewId;ReviewerReviewsCount;ReviewDate;ReviewRateStars;ReviewTextOriginal
81;ChZDSUhNMG9nS0VJQ0FnSURIbHI3UFdREAE;710;5 bulan lalu;5;"pertama kali ke cafe Dasawarsa, tempatnya menarik, ex toko buku Manggala, jadi yg suka cerita tentang jogja tempo dulu, pasti suka dengan bangunannya.
ownernya ramah, dan dengan lancar menceritakan tentang rumah tua yang sekarang …"
81;ChdDSUhNMG9nS0VJQ0FnTURBdF8ySThnRRAB;4439;3 minggu lalu;5;Beda banget sama vibes coffee shop kekinian. Menempati bangunan lama bekas Toko Buku Manggala di era 90an, di Dasa kita dibawa balik ke masa lalu, syahdu, adem, nyaman, seperti pulang ke rumah. …
81;ChZDSUhNMG9nS0VJQ0FnSUNQeWFuSGZREAE;102371;3 bulan lalu;5;Anda suka nongkrong? Atau anda suka mengopi? Coba dan rasakan minuman serta makanan disini, dengan berbagai menu makanan dan minuman yang bervariasi sesuai dengan keinginan anda, baik dari coffee ataupun non-coffe, tersedia juga makanan …
81;ChdDSUhNMG9nS0VJQ0FnSUN2dF9tbzl3RRAB;2065;2 bulan lalu;5;Kesini karena ada tempat duduk diatas yg bisa lihat jalan, walaupun gak terlalu luas tapi nyaman. sayangnya ada beberapa menu kosong, semoga next bisa lebih lengkap. Kopinya enak ??
81;ChZDSUhNMG9nS0VJQ0FnSURfOTZibEJ3EAE;1646;sebulan lalu;5;"Capucinno Split nya enak bgt.

Lokasinya tidak jauh dari pasar Kranggan. Mungkin buat teman-teman yang suka …"
81;ChdDSUhNMG9nS0VJQ0FnSURQdWFMY29BRRAB;345473;3 bulan lalu;3;"Mocktailnya enak
Pop rock chickennya sorry kak,kurang crunchy ya kak.tepungnya mleyoott basah,lepas dari ayam2nya?? …"
81;ChdDSUhNMG9nS0VJQ0FnTUNnd3NXS29RRRAB;116446;3 minggu lalu;5;Ternyata ada tempat nyempil tapi seru kayak gini di Kranggan. Kalo siang ya panas, jadi dia mulai ramai di jam teduh. Customer service was okay, as well as the coffee. Might come back for another try
82;ChZDSUhNMG9nS0VJQ0FnTUNBczV1RVhnEAE;2752478;sebulan lalu;5;"Kafe dengan View Tugu Yogya..

Bagi anda yg liburan ke Yogya dan pengen merasakan vibes suasana Tugu Yogya, …"
82;ChZDSUhNMG9nS0VJQ0FnSUR2Nk1hNU5REAE;60226;2 bulan lalu;5;Biasanya orang-orang menikmati indahnya malam di sini, tetapi saya mencoba untuk datang di waktu pagi menikmati sejuknya udara mentari. Saya pesan coklat panas yang cocok ditemani dengan panorama yang cantik. Menikmati cuma sebentar saja …
82;ChZDSUhNMG9nS0VJQ0FnTURna3VQQ0lnEAE;2482;2 minggu lalu;4;Tempat nongkrong dengan view Jogja , kalau ada temen lagi main ke Jogja pasti selalu di bawa kesini supaya berasa lagi di Jogja nya tempat nya sangat strategis makanan dan minumannya sebenarnya biasa aja tapi memang untuk view nya juwaraaa ?
82;ChZDSUhNMG9nS0VJQ0FnSUNmN3ZySEpnEAE;4561146;2 bulan lalu;4;Rekomendasi tempat ngopi dengan view tugu Jogja. Kalo bisa dapetin tempat di lantai 2nya, vibes Jogjanya bakal kerasa makin kentel karena dapet pov tugu yg lebih bagus. Ngopi di sini menurut saya enaknya sore sampe setengah malem (kurang …
82;ChdDSUhNMG9nS0VJQ0FnTUNnOGNIbjJnRRAB;11;2 minggu lalu;1;"Tolong diperbaiki lagi yaa pelayanannya, kasir jutek bgt, waiter juga jutek bgt pas nganterin menu, dan ngambil nomor meja di depan customer aja langsung diambil aja tanpa ada kata ""permisi"" (jujur kaget pdhl posisi saya lagi mau naroh HP …"
82;ChZDSUhNMG9nS0VJQ0FnSUNmczRlZlNBEAE;42165;2 bulan lalu;4;Kalau kalian tidak punya duit untuk datang ke cafe di depannya, disini alternatif paling bagus untuk nongkrong dengan view Tugu! hanya saja menurut saya untuk rasa sangat kurang. V60 varian full washednya hampir terasa plain menuju air, …
82;ChZDSUhNMG9nS0VJQ0FnSUQzOU1PdVlBEAE;58200;3 bulan lalu;4;Tempatnya lumayan, pas itu di lantai 2 dapet view tugu jogja, ga banyak colokan dan lumayan berisik jg jadi kurang cocok kalau buat nugas, wc nya mayan bersih, ada cctv nya. Aku agak lupa ada wifinya apa engga. Oh ya tempatnya baik di dalem atau di luar pada ngerokok.
82;ChdDSUhNMG9nS0VJQ0FnSUNmeFB5SndBRRAB;898;2 bulan lalu;5;Tempat ngopi paling keren paling friendly didekat tugu jogja, pemilik cafenya om lukman sangat2 bersahat dan baik hati, view nya ga diragukan lagi tugu jogja, nyantai sambil ngopi malam hari enak bgt, kopinya juga enak
82;ChdDSUhNMG9nS0VJQ0FnSURyeU1fNDJBRRAB;153447;7 bulan lalu;4;Nyari kopi shop terdekat dr hotel tempat nginep,muncullah Om Man Coffee dr hotel hanya 5mnt. Pilih kesini yg pasti krn deket sm Tugu Jogja jd pengen ngrasain vibesnya pas malam minggu,dan ternyata rameeee banget. …
82;ChZDSUhNMG9nS0VJQ0FnSUMzX3ZIQVZnEAE;7710;4 bulan lalu;4;Ksna skitar jm 6an petang, di lantai 2 udh rame tp msh ada space tp aku pilih di bawah aja. Harga standar, rasa oke. Next klo ke Jogja lg mau ksni lg.
83;ChZDSUhNMG9nS0VJQ0FnTUNncGIzTU53EAE;1355;2 minggu lalu;3;Tempatnya strategis gampang ditemuin, suasananya asik apalagi kesini pas hujan² & gak terlalu rame. Banyak barang² kuno jg yg bikin suasnanya jadi makin vintage. Minusnya cuman ngga ada toiletnya, mudah²an next time bisa diadain lah.
83;ChZDSUhNMG9nS0VJQ0FnSURfbTktX0x3EAE;57391;sebulan lalu;5;"Tempat di samping kantor besar pos depan jalan malioboro.
Banyak barang2 Pos dan sejarah PT Pos Indonesia.
Nyaman dan suasananya jaman dahulu (kuno).
Tempat enak untuk menikmati susana jogya"
83;ChZDSUhNMG9nS0VJQ0FnSUMzdzdhdEZBEAE;82474;4 bulan lalu;5;Tempatnya enak, vibesnya klasik.. kalo mau mesen magic latte, bisa pesen langsung ke baristanya, waktu sya ke sana harganya sama dengan flat white, magic lattenya lebih ke nutty serasanya sya.. kalo hujan, duduk di jendela sambil liatin orang lalu lalang, ditemani magic latte dan platternya wah manteb banget..
83;ChZDSUhNMG9nS0VJQ0FnSUNmODZDb0N3EAE;42165;2 bulan lalu;5;Kedai kopi di jantung kota Yogyakarta tepatnya di Titik 0 Kilometer nih, buka sampai jam 1 malam, kopinya cukup enak sesuai dengan harganya start dari 30k. Burn cheesecakenya cukup enak, dan tempatnya sangat bersih!
83;ChdDSUhNMG9nS0VJQ0FnSUNYd2NQM3hnRRAB;922;4 bulan lalu;5;Akhirnya sengaja mampir ke sini di jam makan siang dan hari kerja (karena kalo weekend parkir kendaraan roda 4 agak PR ya) karena penasaran sama interiornya yang kalau dari luar kelihatan vintage. Ternyata dalemnya sebagus itu sih! Buat …
83;ChdDSUhNMG9nS0VJQ0FnSUMzX0puUnp3RRAB;181541;4 bulan lalu;5;"Oke tempat ngopi yang strategis didekat tugu Jogja...Makanan cukup enak, pelayanan Staff ramah..Harga masih terjangkau
Desain cafe meskipun kecil tapi Instagramable
Dengan interior yang menarik.."
83;ChZDSUhNMG9nS0VJQ0FnSUNfa0l5N013EAE;3001205;sebulan lalu;5;Vibe jadulnya dapat. Baik dari interior dalam didukung sama lagu2 old school serta ada lagu belanda juga. Kopi yg bisa dicoba, yg beda dr tmpt lain adalah kopi jawa dan kopi kelapa. Klo kopi kelapa ada topping kelapa muda. Mayan ok rasanya.
83;ChZDSUhNMG9nS0VJQ0FnSURQMWJDOUxREAE;64179;3 bulan lalu;5;"Suasana indor nyaman, cukup estetik karena banyak barang2 klasik didalamnya

Harga kopinya standar, untuk area wisata …"
83;ChdDSUhNMG9nS0VJQ0FnSUN2eUtmdDZ3RRAB;1941;3 bulan lalu;5;"Lokasi persis di titik nol, jadi bisa makan atau ngopi sambil liat keramaian di sekitaran sini. Nunggu makanannya agak lama, tapi terbayar dengan rasa yang oke. Terutama mie godog; rasanya top dengan porsi yang mantul. Selain itu ada juga snack mixnya buat makan bareng-bareng"
83;ChdDSUhNMG9nS0VJQ0FnSUNuc3JhbGpnRRAB;98285;5 bulan lalu;5;Mampir setelah ngirim postcard di Kantor Pos. Harganya lebih cocok untuk wisatawan. Rasanya enak. Tempat juga cukup estetik, banyak pajangan tempo dulu. Pelayanan ramah. Ada wifi. Nyaman.
84;ChdDSUhNMG9nS0VJQ0FnSUNEMmRDNXJ3RRAB;1374;11 bulan lalu;5;cafe yang didominasi dengan space outdoor yang cukup luas, dengan tempat duduk yg tertata rapi dan simetris, ada juga ruangan indoor ac dengan tempat duduk lesehan. staffnya sangat ramah dan pelayanannya cepat, pilihan makanan dan …
84;ChZDSUhNMG9nS0VJQ0FnSUNoNHNmamVBEAE;152633;2 tahun lalu;5;Sering banget kesini buat kerja kelompok ?? haha we always had to go through a pretty long discussion choosing a place/café but it's always sendiko yang dipilih. And at the end we're getting comfortable i can tell. Ujung ujungnya satu …
84;ChZDSUhNMG9nS0VJQ0FnSURWNU0tQWNnEAE;4253019;setahun lalu;5;Nyaman buat kerja / ngerjain tugas. Harga makanan dan minuman yang terjangkau dan lumayan enak.
84;ChZDSUhNMG9nS0VJQ0FnSURUdkktMVFREAE;124;9 bulan lalu;5;Nyaman pol disini. Barista dan servernya sangat baik. Recommended bgttt dah ngerjain tugas atau sekedar nongkrong ama besti
84;ChZDSUhNMG9nS0VJQ0FnSUMtamNMTkl3EAE;1229;2 tahun lalu;5;Tempatnya nyaman dan bersih. Terdapat ruangan outdoor yg luas, indoor (ac), dan mushola. Untuk makanan dan minumannya lumayan enak dan harganya tergolong murah.
84;ChdDSUhNMG9nS0VJQ0FnSUNfdjQzaS13RRAB;488107;sebulan lalu;5;"Cafe yang cukup tenang untuk berkumpul bersama teman atau mengerjakan tugas.
Lokasi agak masuk ke dalam dari jalan utama."
84;ChZDSUhNMG9nS0VJQ0FnSUNsMmJETklBEAE;40105;setahun lalu;5;Makanannya kurang mantap..agak mahal..tidak sesuai harganya..tempatnya bagus dan nyaman..cocok untuk yg mau buat tugas sambil makan..pelayannya ramah banget..servicenya jg cepat..
84;ChdDSUhNMG9nS0VJQ0FnSUQtNnQtdmhRRRAB;270274;2 tahun lalu;5;Kopi sendiko must try... Rice bowl nya porsi kenyang.. Enak.. Hrg sangat nyaman di kantong... Tempat nya cozy.. Luas...nyaman bt nugas... Nasi gudeg nya enak bgt...
84;ChZDSUhNMG9nS0VJQ0FnSUNKeHZIWkRnEAE;4371;setahun lalu;5;Tempatnya enak, nyaman. Kyknya jadi favoritnya mahasiswa untuk nugas nih.  Staffnya ramah² dannnn makasih Masnya udah bantu beliin sesuatu di toko alat tulis dan print juga. Sesuatu banget buat pendatang seperti kami. Thanks yaaa...
84;ChdDSUhNMG9nS0VJQ0FnSUMtNV91bjNRRRAB;12;2 tahun lalu;5;"Terima kasih SENDIKO KOPI atas pelayanan, keramahan, kesabarannya menghadapi kami-kami yang super super rewelll dan semuanya ??????
sehingga presentasi aku serta temen"" dapat nilai A+ …"
85;ChdDSUhNMG9nS0VJQ0FnTURnNjZTaHlnRRAB;40139;seminggu lalu;5;tempatnya nyaman dan gampang banget diakses karena berada di kawasan landmark dan pusat wisata. ke sini cuma buat duduk2 ngobrol cukup nyaman, sesuai namanya, cocoknya buat ngobrol2 sore ke malem sih ?? …
85;ChZDSUhNMG9nS0VJQ0FnTURna2ZHM1RREAE;810;seminggu lalu;1;Tempatnya strategis bgt di tengah kota jogja, deket bgt sama tugu, makanannya enak, tapi minusnya di tukang parkirnya aja sih …
85;ChZDSUhNMG9nS0VJQ0FnTURBNDZtdEdnEAE;45711770;3 minggu lalu;3;"Ke sini pas kamis malam.

Pembayaran bisa menggunakan QRIS maupun cash. Order scan di meja bisa, di kasir …"
85;ChdDSUhNMG9nS0VJQ0FnTUNnbXQtV2pRRRAB;2112858;3 minggu lalu;5;"Gue pesen hazelnut coffee, enak, manisnya pas..

Layanan juga ramah, kasirnya juga gercep ketika tamu datang. Jadi pas buka pintu …"
85;ChdDSUhNMG9nS0VJQ0FnTURBdzVMWHRBRRAB;176518;3 minggu lalu;5;"Makanan & minuman bervariasi, enak, & kerasa bumbunya. Paket nasi goreng kunyitnya enakkk btw.
Untuk fasilitas ada tempat parkir motor, mushola, toilet, room bisa pilih not …"
85;ChdDSUhNMG9nS0VJQ0FnTUNBaTd5VDV3RRAB;87225;sebulan lalu;5;Gak sengaja ketemu Nyore di tengah Jl. Mangkubumi. Tempatnya sangat nyaman dan cocok untuk WFC/meeting kecil. …
85;ChdDSUhNMG9nS0VJQ0FnSUR2OV9hcDVnRRAB;2551902;2 bulan lalu;5;Bingung kemana setelah jam 10 malam, cafe ini bisa jadi pilihan karena buka sampai jam 12 tapi last order sekitar jam 11 malam. Kemarin pesen menu rekomendasi barista, Palm Sugar - oke tapi kopi kurang strong. Untuk French Fries Cajun …
85;ChdDSUhNMG9nS0VJQ0FnTURBMjlYQTNBRRAB;3261778;3 minggu lalu;4;"Dekat dgn tugu jogja, tinggal jalan kaki.
Terletak di daerah pejalan kaki bisa melihat org mondar mandir dr dalam cafe.
Mungkin bisa diperbanyak tempat duduk sofa yg empuk biar betah lama."
85;ChZDSUhNMG9nS0VJQ0FnSUNmMFl1Qk53EAE;3933918;2 bulan lalu;5;lagi nunggu teman yang kebetulan sedang di jogja juga, akhirnya memutuskan janjian di kafe ini. …
85;ChdDSUhNMG9nS0VJQ0FnSUQzdkp1YW9BRRAB;55;3 bulan lalu;5;"Tempat nya bagus bersih   pelayanan jg ramah
nyaman pokoknya  oke bgt kalau buat nongkrong apa lg kalau ada pertemuan kayak arisan cck deh area nya jg deket kalau mau ke malioboro."
86;ChdDSUhNMG9nS0VJQ0FnSURfdFpUdzVBRRAB;6122867;sebulan lalu;5;Terletak di dalam area SPBU TIMOHO.. dekat beberapa hotel,cucian mobil, Indomaret, kantor balai kota dan lainnya .. tempat nya tidak begitu luas, ada indoor dan outdoor.. harga kopi mulai 19k.. suasana nyaman.. dilayani  dengan cepat..
86;ChdDSUhNMG9nS0VJQ0FnTUNBX3ByMTNRRRAB;7221417;sebulan lalu;5;Dapetin promo beli kopi di sini dg beli voucher lewat TikTok atau aplikasi kopken langsung. Biasanya barista juga ngarahin demikian. Cocok suasananya buat istirahat krn ada pom bensin & cuci mobil
86;ChdDSUhNMG9nS0VJQ0FnTUNnNm9HeWlnRRAB;2071110;3 minggu lalu;5;"Akhirnya ada kopi kenangan untuk wilayah kota Jogja bagian timur agak selatan
Dekat dengan balai kota, kampus UIN, kampus APMD dan SPBU Timoho …"
86;ChdDSUhNMG9nS0VJQ0FnTURBMjdIbWl3RRAB;12;3 minggu lalu;5;Tempat nya nyaman, bisa buat nongki, baristanya juga ramah. Minumannya enak dan murah.
86;ChdDSUhNMG9nS0VJQ0FnTUNnbXZiUXNRRRAB;44;3 minggu lalu;5;tempatnya instagramable, kapan lagi ngopi sambil liat orang isi bensin, baristanya juga ramah ramah, mantap
86;ChdDSUhNMG9nS0VJQ0FnSURfbk1mTnlRRRAB;3;sebulan lalu;5;Tempat nya nyaman, Deket cucian mbl/mtr bisa buat nongkrong sambil nunggu nyuci mobil, masih baru jadi belum banyak ready minumannya, tapi ttp enak dan rekomend buat nongki
86;ChdDSUhNMG9nS0VJQ0FnTUNnaU96Y3FnRRAB;3;3 minggu lalu;5;Rasanya enak apalagi varian caramelnya . Hp saya ketinggalan di kopi kenangan dan orang yang bekerja disana sangatlah baik karena sudah menjaga hp saya, sangat jujur.
86;ChZDSUhNMG9nS0VJQ0FnTUNBbHNUS1h3EAE;93;sebulan lalu;5;Tempat bersih dan nyaman
86;ChZDSUhNMG9nS0VJQ0FnTURRNXZLeGJ3EAE;3625;5 jam lalu;2;Saya bli tgl 4 maret, pake promo byound by bSI gak dtanya pake qris bank apa? Alhasil dipake qris shopee, hrsnya sya dpg pot 50% to malah byar full, duhhhh teliti lagi lah..., casih mbak mbak jaga jam 9 malam sih.
86;ChZDSUhNMG9nS0VJQ0FnTUNRbXFLeklnEAE;;seminggu lalu;5;
87;ChdDSUhNMG9nS0VJQ0FnSUNfellLWXZnRRAB;46;sebulan lalu;5;Tempatnya nyaman buat nongki, buat ngerjakan tugas, bisa juga buat rapat. Pemandangan indah dan estetik. Kopinya enak dan makanannya juga enak.
87;ChdDSUhNMG9nS0VJQ0FnSUNmeWRDbzNRRRAB;63293;2 bulan lalu;5;tempat ngopi di Jogja bagian Utara, sejuk banget. Tempatnya luas, menu makanan variatif, enak kopinya, mix platternya enak semua. Mantappp
87;ChdDSUhNMG9nS0VJQ0FnSUNfbWVIZHN3RRAB;21;sebulan lalu;5;Pertama kali kesini karena recommendasi teman, tempatnya sejuk, pemandangan indah, nongkrong berjam2 gak kerasa, kopinya khas sekali, makanannya juga enak, recommend jika cari tempat nongki2 syantik ????????????????????? …
87;ChZDSUhNMG9nS0VJQ0FnSURIeS1YLVpREAE;1812;5 bulan lalu;5;untuk stop kontak tersedia di setiap meja, wifi lancar, harga makanan oke, ada ruang untuk meeting/rapat, space meja sangat banyak, poll asik
87;ChZDSUhNMG9nS0VJQ0FnSUM1clkyS09nEAE;6413393;setahun lalu;4;"Sabtu, 16 September 2023
Awalnya tau tempat ini dari maps, terus kebetulan weekend suami libur jadilah kita nongkrong di sini. Sekitar jam 4an sore dateng ke tempat ini, nah begitu …"
87;ChdDSUhNMG9nS0VJQ0FnSUNmMmNieGt3RRAB;4893;2 bulan lalu;5;"Buka 24 jam, sangat rekomendes buat yang kerjanya WFH atau Jarak Jauh.

Harganya terjangkau, suasananya sejuk karena dekat dengan Bendungan Sungai."
87;ChZDSUhNMG9nS0VJQ0FnSUNwc0p6ZmFBEAE;2382746;setahun lalu;4;• Lokasi dekat dengan Jl. Kaliurang. Akses masih cukup untuk berpapasan dua mobil. …
87;ChdDSUhNMG9nS0VJQ0FnSUNsLWVmamx3RRAB;914;setahun lalu;4;Rekomen buat nugas. Banyak colokan dimana-mana. Makanan & minumannya juga enak-enak. Tapi pesanannya keluarnya lumayan lama. Ada musholla tapi toiletnya menurutku kurang bersih. Harga terjangkau, almost under 20k. Aku gatau emg disini ga …
87;ChdDSUhNMG9nS0VJQ0FnSURSc01fTHlRRRAB;1221;setahun lalu;5;Tempatnya nyaman, tidak bising kendaraan karena jauh dari jalan besar. Cocok buat bikin acara, cocok buat yang nyari ketenangan, cocok buat nongkrong ataupun ngerjain tugas². Free Wifi juga ?? …
87;ChZDSUhNMG9nS0VJQ0FnSUNUb3NhYkl3EAE;63121;9 bulan lalu;5;"Tempatnya luas..ada colokan tiap meja,ok buat nugas atau wfh..
Makanan cukup bervariasi dan kopinya recommended sih
Skrng ada t4 bilyardnya juga,"
88;ChdDSUhNMG9nS0VJQ0FnSUNXOU9PMGpnRRAB;2841;8 bulan lalu;5;Tempatnya sangat nyaman untuk Work From Coffee, wifi nya kenceng bisa cepet untuk download file gede. Redvelvetnya juwaraa jos pokoknya, bisa request extra cream cheese lebih mantepp ?? …
88;ChZDSUhNMG9nS0VJQ0FnSURudDY3S1l3EAE;496904;4 bulan lalu;4;Tempat nya asiik buat nongkrong kerjain tugas dan AC nya dingin, ini yg saya suka, ke depannya bakal sering mampir sini deh....
88;ChdDSUhNMG9nS0VJQ0FnTUNnNDhQcW5nRRAB;67;2 minggu lalu;5;Harganya lumayan murah 25 rb udh dpat kopi dan burger?? …
88;ChdDSUhNMG9nS0VJQ0FnSURldi1Lem1nRRAB;470511;2 tahun lalu;4;Pelayanan oke, harga sangat terjangkau. Paket kopi susu dan burger hanya 21.000 khusus jam 09.00-18.00 WIB …
88;ChdDSUhNMG9nS0VJQ0FnSURPeVBDSjRRRRAB;2141849;2 tahun lalu;5;"Mampir sejenak disini sebelum acara resepsi di hotel forriz.
Desain menarik, menu kopi beragam, makanan beragam, rasa cocok harga terjangkau. …"
88;ChZDSUhNMG9nS0VJQ0FnSUNydWNDcU9REAE;512;8 bulan lalu;5;Kesini udah berapa kali selalu beli matcha cheese nya karna seenak itu dan ga nemu ditempat lain, love banget ??? …
88;ChdDSUhNMG9nS0VJQ0FnSUNyMmEtT2xnRRAB;11;8 bulan lalu;5;Iseng nyari tempat ngopi buat ngerjain tugas malah ketemu kedai kopidan ini. suasana nyaman dan tenang, wifi kencang. makanan dan minuman juga wort it to buy. pelayanan juga oke dan ramah. bakal sering kesini kalau mau ngerjain tugas
88;ChZDSUhNMG9nS0VJQ0FnSUNydVlUU0l3EAE;9137;8 bulan lalu;5;Kopinya best sih, tempatnya cozy, adem dan wifinya juga kenceng cocok bgt buat nugas dan nongkrong sama temen???? …
88;ChZDSUhNMG9nS0VJQ0FnSUNieHRfb0J3EAE;41;7 bulan lalu;5;Tempat bagus, baristanya ramah, dan ruangan sangat di manja dengan lukisan yang keren, juga wifinya kenceng dan ga lemot
88;ChdDSUhNMG9nS0VJQ0FnSUNyclpmbnpRRRAB;42;8 bulan lalu;4;Tempat Ngopi Rekomen,cocok buat nongkrong tempat lumayan luas dan menu relatif murah
89;ChZDSUhNMG9nS0VJQ0FnTUNBajhiVUFREAE;97553;sebulan lalu;5;"tempatnya lumayan luas
indoor dan aoutdoornya okee
minumannya juga oke, buat nyore enak, pelayanannya oke."
89;ChZDSUhNMG9nS0VJQ0FnSUNYa2Z5MmF3EAE;37;4 bulan lalu;5;Nemuin tempat kopi yang enak buat nongkrong sambil nikmatin Kopi Tuan Besar dari sore ke malam ditemani dengan live musik yang asik.. ditambah ada indoor dan outdoornya jadi punya opsi kalo nongkrong disini, asik juga sambil ngerjain tugas atau untuk bahas pekerjaan karena tempatnya asik dan santai..
89;ChZDSUhNMG9nS0VJQ0FnSUR2ci16Z1V3EAE;55;2 bulan lalu;5;nasi daun jeruknya enak poll ayamnya besar dan porsinya ngenyangin, minumannya juga enakk milks berry nya pas rasanya dari asem creamynya gaada kurangnya, signature kopi tuan muda enakk jugaa, currosnya lumayan berisi, tempatnya juga enak buat nongkrong sama temen atau ngerjain tugas, ada indoor ada outdoornya juga,
89;ChZDSUhNMG9nS0VJQ0FnSUNua1l2aVNBEAE;25;5 bulan lalu;5;Tempat nongkorong yang enak, nyama, bersih, pelayanan yg ramah. cocok juga buat ngerjain tugas suasannya yg tenang.
89;ChRDSUhNMG9nS0VJQ0FnSURqZ2FGcxAB;4242173;10 bulan lalu;5;"Tempat nya oke, ada indoor ada outdoor nya
Minumannya bervariasi non coffe dan coffe
Untuk kentang moza enak, churros nya juga enak
Kopi regalrum nya mantep banget"
89;ChdDSUhNMG9nS0VJQ0FnSUQ5MnMyR2pBRRAB;2531566;11 bulan lalu;5;Layanannya sip, ramah dan murah senyumm.. Suasana menarik, dengan tampilan vintage elegant, ekspose dinding bongkaran menjadi saya tarik. Makanan enak, lengkap.
89;ChdDSUhNMG9nS0VJQ0FnSUNYa1lyYWpRRRAB;4;4 bulan lalu;5;First Time kesiniiii ternyata tempatnya seru banget, meskipun selalu ramai tapi di bagian indoor nya tetap tenang dan nyaman untuk yang lagi ngerjain tugas, kalau outdoor nya cocok banget buat kumpul sama temen temen. Pas kesini ada live …
89;ChZDSUhNMG9nS0VJQ0FnSUNlMDdDVkJnEAE;170851;2 tahun lalu;4;Review based on kesan pertama karena meetup dengan teman2 komunitas disini. Jam berkunjung 20.00 malam. …
89;ChdDSUhNMG9nS0VJQ0FnSUNGbVkzU3F3RRAB;3065;setahun lalu;5;tempatnya asik, seru dan cukup tenang karena berada di pinggir jalan yang tidak terlalu ramai. dan juga setiap malam minggu ada live musik. cukup sering kesini dan tidak pernah kecewa bonus baristanya humoris
89;ChdDSUhNMG9nS0VJQ0FnSUNKeTgzdHdnRRAB;86771;setahun lalu;5;Parkir luas, tempat nyaman, ada live music juga. Makanan minuman juga enak. Sangat cocok untuk nugas, nongki atau buka laptop disini. Kalau sore lebih nyaman di luar, kl siang panas gaessss ?? …
89;ChZDSUhNMG9nS0VJQ0FnSUNlejRUTFBnEAE;158142;setahun lalu;5;Selama disini belum pernah coba makanan nya jadi belum bisa dirate, kesini kalo pagi - siang buat ngerjain tugas aja soalnya kalo malem udah kelewat rame, ada live music juga jadi agak berisik, kalo buat nongkrong wort lah, ala jaksel gitu …
89;ChZDSUhNMG9nS0VJQ0FnSUNxbzRQUGVBEAE;2033896;3 tahun lalu;5;Saya baru saja balik dari tempat ini. Bagi saya, tempat ngopi yang asyik adalah tempat yang ramah ketika didatangi seorang diri. Makna ramah bagi saya bukan sebatas pramusajinya saja, melainkan atmosfer di sekelilingnya. …
89;ChdDSUhNMG9nS0VJQ0FnSUNWMlllcDRRRRAB;305967;setahun lalu;5;Kalau siang enak banget buat nugas, sitting corner-nya banyak, ada yang menghadap ke luar ada yang lebih menjorok ke dalam. …
89;ChdDSUhNMG9nS0VJQ0FnSUNtMXR2N2lBRRAB;4044510;3 tahun lalu;4;Duh lupa pertama kesini kapan, tempatnya asik, sering ada live musik. Sendiri kesini pun seru kok karna bakal terhibur sama live musik sampe malem (kalau gk ujan). Paling rame tempat yg diluar ketimbang didalem, mungkin biar nyaman kalau ngrokok ya
89;ChdDSUhNMG9nS0VJQ0FnSUNHdzRLTXBBRRAB;4035501;3 tahun lalu;4;Datang kesini untuk acara pengambilan video promosi Astra Motor - Honda. Tempat-nya mudah dicari, sekitaran selatan Stadion Mandala Krida. Tempat-nya ada yang indoor & outdoor. Parkir cukup luas. Disana menu yang lebih banyak ditawarkan …
89;ChZDSUhNMG9nS0VJQ0FnSUNuZ3NhUVNBEAE;51;5 bulan lalu;5;enakkkkk bgttt nasi tampol nyaaa bestttttt bgt !!!! sgt worth to buy dgn harga segituu uda paket lengkap nasi daun jeruk , ayam nya berbumbu bgt smoky bgt , ada sayur + sambel matahhh ??????  enakkk bgt 10000/10 ?? wajib cobainnn skrgg !!!!! …
89;ChZDSUhNMG9nS0VJQ0FnSUR0dGYzUU9nEAE;530;setahun lalu;5;"Mantap ini Toko, pelayanannya keren.
Barang yang dijual bahan bangunan cukup lengkap,"
89;ChZDSUhNMG9nS0VJQ0FnSUROMVo2aldnEAE;32114;setahun lalu;5;Rasanya enak beneran. Tempat nyaman. WiFi kenceng. Ada mushola dan kamar mandi semua bersih
89;ChdDSUhNMG9nS0VJQ0FnSUNYa1kzMnZ3RRAB;4;4 bulan lalu;5;Makanan dan minuman nya enak bangett, pelayanannya juga baguss karyawan nya ramah-ramahhh, suasananya juga asik buat nongkii, cocok dehhh yg pengen kumpul-kumpul bareng temennnn
89;ChZDSUhNMG9nS0VJQ0FnSURLdHJIMmR3EAE;186648;3 tahun lalu;5;Tempat nyaman, bersih, dan unik. Buat nongki bisa, buat belajar atau nugas juga bisa banget. Minuman dan makanannya juga enak-enak, harganya rata-rata. Walaupun di daerah perkotaan dan ada di pinggir jalan, tapi kafe ini ngga bising sama sekali.
89;ChdDSUhNMG9nS0VJQ0FnSURoX2FmR21RRRAB;101654;setahun lalu;4;Tempat nongkrong yang enak, bersih, pelayanannya ramah, ada live musiknya
89;ChdDSUhNMG9nS0VJQ0FnSURYNnRUd3FBRRAB;63118;4 bulan lalu;4;Ada live music, tempatnya seru ada juga spot yg tenangnya utk kerja n belajar. Keren dewh
89;ChdDSUhNMG9nS0VJQ0FnSURYNnZyWm9nRRAB;31;4 bulan lalu;5;Tempat nongkrong yang nyaman buat nugas, asik, bersih, pelayannya juga ramahhh pokoknyaa best dehh?
89;ChdDSUhNMG9nS0VJQ0FnSUN4d01DU2tnRRAB;920;setahun lalu;5;"Makanan nya enak semua, tempat sangat nyaman dan instagramable hehe.
Staff ramah dan komunikatif."
